x;y;z;yaw;roll;pitch;time;ms;delimiter;1573102185;745;-110;
0.0180686;0.245204;0.554766;-1.67079;3.14159;-3.1931e-07;1573102193;821;-110;
-0.097369;0.272426;0.624485;-2.02014;2.84297;-0.0515091;1573102195;146;-110;
-0.148261;0.277115;0.620156;-2.1304;2.83607;-0.0916102;1573102195;348;-110;
-0.206063;0.271158;0.593337;-2.19133;2.97934;-0.0681959;1573102195;563;-110;
-0.25471;0.244888;0.57112;-2.1013;3.09481;-0.0209789;1573102195;782;-110;
-0.275584;0.195531;0.555478;-1.96002;-3.1249;-0.00842393;1573102195;982;-110;
-0.262416;0.106831;0.560095;-1.7409;3.13254;0.00217774;1573102196;325;-110;
-0.241737;0.0663757;0.564572;-1.59335;3.0898;0.0144231;1573102196;496;-110;
-0.218452;0.0585692;0.563514;-1.51734;3.05871;0.0297789;1573102196;605;-110;
-0.191853;0.0671573;0.561615;-1.52331;3.03254;0.0484133;1573102196;740;-110;
-0.18447;0.0702863;0.561195;-1.53425;3.02957;0.0520952;1573102196;782;-110;
-0.181336;0.0749859;0.561083;-1.5545;3.04961;0.0436137;1573102196;821;-110;
-0.182207;0.0779586;0.561244;-1.56511;3.08512;0.0268087;1573102196;860;-110;
-0.183984;0.0787889;0.561328;-1.56446;3.12061;0.00996992;1573102196;901;-110;
-0.185036;0.0792807;0.561341;-1.56435;-3.14159;-1.20084e-06;1573102196;943;-110;
-0.185036;0.0792807;0.561341;-1.56435;-3.14159;-1.20085e-06;1573102196;982;-110;
-0.185036;0.0792807;0.561341;-1.56435;-3.14159;-1.20087e-06;1573102197;28;-110;
-0.185036;0.0792807;0.561341;-1.56435;-3.14159;-1.20088e-06;1573102197;66;-110;
-0.185036;0.0792807;0.561341;-1.56435;-3.14159;-1.2009e-06;1573102197;105;-110;
-0.185036;0.0792807;0.561341;-1.56435;-3.14159;-1.20092e-06;1573102197;144;-110;
-0.185036;0.0792807;0.561341;-1.56435;-3.14159;-1.20095e-06;1573102197;201;-110;
-0.185036;0.0792807;0.561341;-1.56435;-3.14159;-1.20095e-06;1573102197;235;-110;
-0.185036;0.0792807;0.561341;-1.56435;-3.14159;-1.20097e-06;1573102197;273;-110;
