x;y;z;1573102185;716;-110;
1573102195;196;-110;
-0.390649;0.0481453;0.55;
-0.3767;0.0612615;0.55;
-0.362537;0.0745845;0.55;
-0.348141;0.088332;0.55;
-0.333662;0.102838;0.55;
-0.319421;0.11855;0.55;
-0.305837;0.135947;0.55;
-0.293286;0.155389;0.55;
-0.281952;0.176953;0.55;
-0.271744;0.200356;0.55;
-0.26231;0.224986;0.55;
-0.253149;0.250041;0.55;
0;0;0;
1573102195;234;-110;
-0.386783;0.0491254;0.55;
-0.373786;0.0627772;0.55;
-0.360566;0.0766208;0.55;
-0.347106;0.0908686;0.55;
-0.33356;0.105856;0.55;
-0.320261;0.122037;0.55;
-0.30764;0.139905;0.55;
-0.296086;0.15983;0.55;
-0.285792;0.181899;0.55;
-0.276661;0.205828;0.55;
-0.268332;0.230999;0.55;
-0.260283;0.256601;0.55;
0;0;0;
1573102195;323;-110;
-0.382342;0.0489975;0.55;
-0.358536;0.0515458;0.55;
-0.334638;0.054019;0.55;
-0.310641;0.0564116;0.55;
-0.286611;0.0587771;0.55;
-0.262688;0.0612296;0.55;
-0.239052;0.0639181;0.55;
-0.215867;0.0669763;0.55;
-0.193212;0.0704696;0.55;
-0.171047;0.0743651;0.55;
-0.149219;0.0785373;0.55;
-0.127509;0.0828064;0.55;
0;0;0;
1573102195;364;-110;
-0.377675;0.0495356;0.55;
-0.3539;0.0519844;0.55;
-0.330037;0.0543584;0.55;
-0.306079;0.0566521;0.55;
-0.282089;0.0589186;0.55;
-0.2582;0.0612709;0.55;
-0.234585;0.0638566;0.55;
-0.2114;0.0668083;0.55;
-0.18872;0.0701912;0.55;
-0.166509;0.0739725;0.55;
-0.144619;0.0780278;0.55;
-0.122842;0.0821793;0.55;
0;0;0;
1573102195;407;-110;
-0.372603;0.0501501;0.55;
-0.348861;0.0526298;0.55;
-0.325036;0.0550355;0.55;
-0.30112;0.0573626;0.55;
-0.277173;0.0596653;0.55;
-0.253321;0.0620589;0.55;
-0.229729;0.0646932;0.55;
-0.206544;0.0677025;0.55;
-0.183838;0.0711524;0.55;
-0.161576;0.0750089;0.55;
-0.139619;0.079145;0.55;
-0.11777;0.0833791;0.55;
0;0;0;
1573102195;451;-110;
-0.367123;0.0511024;0.55;
-0.344779;0.0575582;0.55;
-0.322336;0.0640229;0.55;
-0.299786;0.0705629;0.55;
-0.277192;0.077328;0.55;
-0.254696;0.0845523;0.55;
-0.23248;0.0925072;0.55;
-0.21071;0.101413;0.55;
-0.189471;0.111345;0.55;
-0.168722;0.122187;0.55;
-0.148311;0.133642;0.55;
-0.128018;0.14531;0.55;
0;0;0;
1573102195;537;-110;
-0.360165;0.0520988;0.55;
-0.337416;0.0577295;0.55;
-0.314582;0.0633435;0.55;
-0.291654;0.0689883;0.55;
-0.26869;0.0747913;0.55;
-0.245812;0.0809609;0.55;
-0.223185;0.0877439;0.55;
-0.200953;0.0953442;0.55;
-0.179191;0.103839;0.55;
-0.157862;0.11313;0.55;
-0.136833;0.122961;0.55;
-0.115908;0.132979;0.55;
0;0;0;
1573102195;583;-110;
-0.35186;0.0514859;0.55;
-0.331952;0.0423876;0.55;
-0.311936;0.0330224;0.55;
-0.291804;0.0232094;0.55;
-0.271632;0.0127542;0.55;
-0.251582;0.00145318;0.55;
-0.231867;-0.0108764;0.55;
-0.212677;-0.0243409;0.55;
-0.194105;-0.0389153;0.55;
-0.176104;-0.0544172;0.55;
-0.158497;-0.070527;0.55;
-0.141027;-0.0868462;0.55;
0;0;0;
1573102195;668;-110;
-0.341929;0.0501767;0.55;
-0.324864;0.0381988;0.55;
-0.307664;0.0259589;0.55;
-0.290319;0.0132614;0.55;
-0.272918;-0.000126033;0.55;
-0.255658;-0.0144701;0.55;
-0.238795;-0.0300274;0.55;
-0.22256;-0.0469654;0.55;
-0.207067;-0.0652823;0.55;
-0.19226;-0.0847664;0.55;
-0.177926;-0.10502;0.55;
-0.163757;-0.12554;0.55;
0;0;0;
1573102195;714;-110;
-0.331372;0.0503705;0.55;
-0.311123;0.0412733;0.55;
-0.290791;0.0319731;0.55;
-0.270368;0.0223253;0.55;
-0.249914;0.0121651;0.55;
-0.229556;0.0013107;0.55;
-0.209461;-0.0104081;0.55;
-0.189776;-0.0230977;0.55;
-0.170576;-0.0367482;0.55;
-0.151822;-0.0512079;0.55;
-0.133376;-0.0661997;0.55;
-0.115038;-0.0813752;0.55;
0;0;0;
1573102195;794;-110;
-0.320248;0.0505924;0.55;
-0.29713;0.0464656;0.55;
-0.27397;0.0422251;0.55;
-0.250768;0.0378062;0.55;
-0.227552;0.0331549;0.55;
-0.204383;0.0282303;0.55;
-0.181343;0.0230083;0.55;
-0.158502;0.0174873;0.55;
-0.135896;0.0116937;0.55;
-0.113507;0.00568239;0.55;
-0.0912684;-0.000467906;0.55;
-0.0690816;-0.00666568;0.55;
0;0;0;
1573102195;838;-110;
-0.308377;0.0508001;0.55;
