x;y;z;angle;time;ms;delimiter;1572923134;498;-110;
0.124875;0.240598;0.554766;-0.00126981;1572923142;582;-110;
0.135685;0.241132;0.558925;0.00397819;1572923142;785;-110;
0.134209;0.232404;0.564662;0.00611026;1572923143;235;-110;
0.125226;0.2257;0.565858;0.00993904;1572923143;447;-110;
0.120105;0.221277;0.566443;0.00815682;1572923143;676;-110;
0.114465;0.219444;0.566596;0.019851;1572923143;860;-110;
0.108078;0.216499;0.566636;0.0199746;1572923143;973;-110;
0.101443;0.212723;0.566645;-0.0255233;1572923144;63;-110;
0.099324;0.218862;0.566646;0.00644205;1572923144;122;-110;
0.0968829;0.218705;0.566646;0.00885683;1572923144;184;-110;
0.0956317;0.218483;0.566646;0.00829586;1572923144;231;-110;
0.0946397;0.218261;0.566646;0.0083995;1572923144;264;-110;
0.0931295;0.21788;0.566646;0.00784898;1572923144;314;-110;
0.0917236;0.217481;0.566646;0.00957092;1572923144;352;-110;
0.0911833;0.21729;0.566646;0.00838294;1572923144;394;-110;
0.0906827;0.217117;0.566646;0.00891825;1572923144;435;-110;
0.0900235;0.216771;0.566646;0.00766733;1572923144;495;-110;
0.0898775;0.216603;0.566646;0.00926095;1572923144;542;-110;
0.0898153;0.216278;0.566646;0.00802777;1572923144;623;-110;
0.0898592;0.216075;0.566646;0.00806475;1572923144;660;-110;
0.0899426;0.215962;0.566646;0.00799254;1572923144;704;-110;
0.090155;0.215835;0.566646;0.0075128;1572923144;778;-110;
0.090321;0.21579;0.566646;0.00682053;1572923144;819;-110;
0.0902221;0.215822;0.566646;0.00711843;1572923144;856;-110;
0.0900647;0.215867;0.566646;0.00805808;1572923144;896;-110;
0.0899742;0.215886;0.566646;0.00645021;1572923144;929;-110;
0.089304;0.216013;0.566646;0.00667566;1572923144;967;-110;
0.088844;0.216073;0.566646;0.00755996;1572923145;2;-110;
0.0883598;0.216134;0.566646;0.00708541;1572923145;38;-110;
0.0868495;0.216291;0.566646;0.00665613;1572923145;77;-110;
0.0859905;0.216349;0.566646;0.00695971;1572923145;113;-110;
0.0813707;0.216463;0.566646;0.00611218;1572923145;222;-110;
0.0798363;0.21648;0.566646;0.00626073;1572923145;262;-110;
0.0770716;0.216354;0.566646;0.00632371;1572923145;302;-110;
0.0755054;0.216285;0.566646;0.00611287;1572923145;337;-110;
0.0739215;0.216163;0.566646;0.00610319;1572923145;378;-110;
0.0722339;0.216023;0.566646;0.00639299;1572923145;416;-110;
0.0691054;0.215706;0.566646;0.00594908;1572923145;459;-110;
0.0673707;0.215553;0.566646;0.00778205;1572923145;498;-110;
0.0642898;0.215182;0.566646;0.00694885;1572923145;538;-110;
0.0642898;0.215182;0.566646;0.00694885;1572923145;574;-110;
0.0600751;0.214664;0.566646;0.00592272;1572923145;631;-110;
0.0588237;0.214512;0.566646;0.00722423;1572923145;703;-110;
0.0566;0.214189;0.566646;0.00647742;1572923145;745;-110;
0.0556828;0.214046;0.566646;0.00569693;1572923145;782;-110;
0.0539649;0.213731;0.566646;0.0063177;1572923145;822;-110;
0.0533732;0.213553;0.566646;0.00558063;1572923145;871;-110;
0.0523795;0.213234;0.566646;0.00566616;1572923145;915;-110;
0.0519602;0.213054;0.566646;0.00553595;1572923145;966;-110;
0.0516391;0.212856;0.566646;0.00509141;1572923146;10;-110;
0.05136;0.212669;0.566646;0.00623471;1572923146;51;-110;
0.0510332;0.212233;0.566646;0.0057655;1572923146;96;-110;
0.0509463;0.212024;0.566646;0.0055385;1572923146;149;-110;
0.0506059;0.211266;0.566646;0.00488684;1572923146;219;-110;
0.0505114;0.211066;0.566646;0.00486346;1572923146;260;-110;
0.0503787;0.210832;0.566646;0.00497744;1572923146;300;-110;
0.0499755;0.210362;0.566646;0.00464541;1572923146;349;-110;
0.0497256;0.210124;0.566646;0.0046913;1572923146;399;-110;
0.0493846;0.209844;0.566646;0.00448853;1572923146;433;-110;
0.048556;0.209399;0.566646;0.00491253;1572923146;471;-110;
0.048012;0.209152;0.566646;0.00438309;1572923146;509;-110;
0.0467591;0.208663;0.566646;0.00374628;1572923146;550;-110;
0.0460202;0.208456;0.566646;0.00410484;1572923146;585;-110;
0.045197;0.208234;0.566646;0.00354955;1572923146;629;-110;
0.0443071;0.208014;0.566646;0.00439527;1572923146;670;-110;
0.0422147;0.207591;0.566646;0.00415754;1572923146;708;-110;
0.0422147;0.207591;0.566646;0.00415754;1572923146;746;-110;
