x;y;z;yaw;roll;pitch;type;time;ms;delimiter;3.567e-06;587810;-110;
-0.124501;0.175032;0.561877;-3.14159;-3.14159;9.06703e-07;1;8.0868;674603;-110;
0.179767;0.233665;0.561877;-0.00890243;-3.07193;-0.0199378;2;8.08684;674643;-110;
-0.127306;0.171851;0.569349;-3.14158;-3.14159;9.68352e-07;1;8.14933;737139;-110;
0.174411;0.23116;0.569349;-0.0127157;-3.04383;-0.0627819;2;8.14934;737150;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00495e-06;1;8.22305;810853;-110;
0.177695;0.234774;0.573666;-0.0172408;-3.05106;-0.0496991;2;8.22306;810865;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00494e-06;1;8.26194;849745;-110;
0.176318;0.234953;0.573666;-0.0160595;-3.0636;-0.0568821;2;8.26195;849758;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00492e-06;1;8.30105;888861;-110;
0.180041;0.236139;0.573666;-0.0111363;-3.08155;-0.0428237;2;8.30107;888879;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00493e-06;1;8.35131;939121;-110;
0.179818;0.23655;0.573666;-0.00523126;-3.13287;-0.0443228;2;8.35135;939157;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00493e-06;1;8.38527;973074;-110;
0.182051;0.238214;0.573666;-0.000241399;3.11346;-0.00752439;2;8.38528;973084;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00493e-06;1;8.42696;14765;-110;
0.181761;0.238912;0.573666;0.0037173;3.08737;0.00024317;2;8.42697;14780;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00493e-06;1;8.46686;54665;-110;
0.181627;0.239833;0.573666;-0.00325406;3.07508;0.0104295;2;8.46687;54679;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00494e-06;1;8.50965;97454;-110;
0.178605;0.241677;0.573666;0.000892639;3.04343;0.031738;2;8.50966;97466;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00494e-06;1;8.55091;138721;-110;
0.176374;0.242881;0.573666;0.0028981;3.0415;0.0248361;2;8.55093;138736;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00494e-06;1;8.59503;182838;-110;
0.174707;0.244499;0.573666;-0.00157106;3.04497;0.020852;2;8.59504;182847;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00494e-06;1;8.64421;232018;-110;
0.16829;0.247962;0.573666;-0.00209069;3.05719;0.0200334;2;8.64422;232031;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00494e-06;1;8.6829;270708;-110;
0.16223;0.249399;0.573666;0.00149858;3.0644;0.0190864;2;8.68291;270721;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00495e-06;1;8.72214;309948;-110;
0.156663;0.251118;0.573666;0.00140238;3.07489;0.0148293;2;8.72216;309967;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00495e-06;1;8.76759;355393;-110;
0.143321;0.255915;0.573666;0.00183463;3.11627;-0.00846715;2;8.7676;355403;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00495e-06;1;8.81307;400873;-110;
0.136776;0.257538;0.573666;0.0053122;3.13028;-0.0229035;2;8.81308;400887;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00495e-06;1;8.85494;442749;-110;
0.131866;0.26015;0.573666;-0.00917995;-3.1189;-0.0273718;2;8.85496;442763;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00496e-06;1;9.11576;703567;-110;
0.0778021;0.282327;0.573666;0.0060159;-3.06759;-0.014631;2;9.11577;703579;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00496e-06;1;9.1529;740709;-110;
0.0638994;0.286879;0.573666;0.00317991;-3.03537;-0.0344556;2;9.15292;740724;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00497e-06;1;9.19389;781693;-110;
0.0578642;0.28881;0.573666;0.000557184;-3.00934;-0.0443663;2;9.1939;781706;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00497e-06;1;9.23473;822537;-110;
0.052813;0.291042;0.573666;0.000523329;-2.98948;-0.0419853;2;9.23474;822551;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00497e-06;1;9.27646;864267;-110;
0.0438619;0.294303;0.573666;0.000759244;-2.96846;-0.0535271;2;9.27647;864280;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00497e-06;1;9.3189;906703;-110;
0.0405062;0.295673;0.573666;0.000810742;-2.97368;-0.0586722;2;9.31891;906719;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00497e-06;1;9.35463;942433;-110;
0.0384868;0.29697;0.573666;-0.000924587;-2.97015;-0.0574257;2;9.35463;942441;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00498e-06;1;9.39877;986574;-110;
0.0368693;0.298187;0.573666;1.93119e-05;-2.98507;-0.0540429;2;9.39879;986595;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00498e-06;1;9.45257;40373;-110;
0.0370551;0.300165;0.573666;0.00358093;-3.00285;-0.0398468;2;9.45258;40384;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00498e-06;1;9.49096;78762;-110;
0.0386443;0.300752;0.573666;0.00479555;-3.0255;-0.039591;2;9.49097;78779;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00498e-06;1;9.52276;110571;-110;
0.0395423;0.300466;0.573666;0.000103593;-3.04238;-0.0552485;2;9.52278;110584;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00498e-06;1;9.56416;151963;-110;
0.0395423;0.300466;0.573666;0.000103593;-3.04238;-0.0552485;2;9.56417;151974;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00498e-06;1;9.60631;194114;-110;
0.044747;0.300886;0.573666;0.00529802;-3.06372;-0.0381844;2;9.60632;194127;-110;
