x;y;z;index;type;1.976e-05;548936;-110;
-0.109852;0.183393;0.55;1;4;
11.6685;217393;-110;
-0.100465;0.188891;0.55;0;1;
-0.147297;0.276951;0.55;1;1;
-0.193199;0.363264;0.55;2;1;
-0.237792;0.447114;0.55;3;1;
-0.281222;0.528778;0.55;4;1;
-0.324452;0.610067;0.55;5;1;
-0.369224;0.694255;0.55;6;1;
-0.417512;0.785053;0.55;7;1;
-0.470653;0.884976;0.55;8;1;
-0.528664;0.994058;0.55;9;1;
-0.590162;1.1097;0.55;10;1;
-0.6529;1.22767;0.55;11;1;
0;0;0;12;1;
-0.100465;0.188891;0.55;0;2;
-0.150686;0.283325;0.55;1;2;
-0.200908;0.377759;0.55;2;2;
-0.251129;0.472193;0.55;3;2;
-0.30135;0.566627;0.55;4;2;
-0.351572;0.661061;0.55;5;2;
-0.401793;0.755495;0.55;6;2;
-0.452015;0.849929;0.55;7;2;
-0.502236;0.944363;0.55;8;2;
-0.552458;1.0388;0.55;9;2;
-0.602679;1.13323;0.55;10;2;
-0.6529;1.22767;0.55;11;2;
0;0;0;12;2;
-0.147647;0.15245;0.549678;0;3;
-0.146741;0.15309;0.550348;425;3;
-0.141755;0.153419;0.550522;372;3;
-0.137302;0.155675;0.550801;326;3;
-0.136476;0.156234;0.550514;313;3;
-0.13554;0.160226;0.550864;277;3;
-0.135126;0.163342;0.549319;169;3;
-0.135161;0.166408;0.548787;115;3;
-0.135791;0.167883;0.54898;108;3;
-0.135637;0.16788;0.549531;82;3;
-0.13718;0.168157;0.55022;51;3;
-0.135248;0.169115;0.550697;43;3;
-0.131004;0.171673;0.551357;34;3;
-0.13089;0.17222;0.549273;12;3;
-0.127434;0.173949;0.550094;10;3;
-0.123165;0.176548;0.549949;9;3;
-0.11896;0.179243;0.54972;5;3;
-0.114651;0.181699;0.550353;4;3;
-0.110384;0.184281;0.55;0;0;0;0;0;3;
-0.135248;0.169115;0.550697;43;4;
11.7123;261184;-110;
0.000360569;0.226535;0.55;0;1;
0.0250939;0.231371;0.55;1;1;
0.0495845;0.235796;0.55;2;1;
0.0737517;0.239637;0.55;3;1;
0.0977322;0.242946;0.55;4;1;
0.122016;0.246125;0.55;5;1;
0.147432;0.249911;0.55;6;1;
0.174891;0.255145;0.55;7;1;
0.204975;0.262401;0.55;8;1;
0.237617;0.271695;0.55;9;1;
0.272069;0.282452;0.55;10;1;
0.307161;0.293729;0.55;11;1;
0;0;0;12;1;
0.000360569;0.226535;0.55;0;2;
0.0234834;0.233035;0.55;1;2;
0.046743;0.239309;0.55;2;2;
0.0712368;0.245121;0.55;3;2;
0.0958646;0.251435;0.55;4;2;
0.122826;0.257935;0.55;5;2;
0.151022;0.264435;0.55;6;2;
0.180453;0.270935;0.55;7;2;
0.211117;0.277435;0.55;8;2;
0.243015;0.283935;0.55;9;2;
0.276147;0.290435;0.55;10;2;
0.307161;0.293729;0.55;11;2;
0;0;0;12;2;
-0.0703723;0.206675;0.550154;0;3;
-0.0695659;0.20485;0.550774;433;3;
-0.0669174;0.202396;0.549666;392;3;
-0.0707884;0.199239;0.549884;359;3;
-0.0755221;0.197923;0.550812;240;3;
-0.0804683;0.197263;0.550498;205;3;
-0.0814615;0.19857;0.550649;185;3;
-0.0816923;0.199681;0.549741;146;3;
-0.0823978;0.199913;0.549848;74;3;
-0.0827742;0.200959;0.549647;39;3;
-0.0867166;0.197887;0.549787;25;3;
-0.0909802;0.195275;0.549769;20;3;
-0.0951529;0.192541;0.550101;14;3;
-0.0995086;0.190109;0.549762;7;3;
-0.103831;0.187646;0.549266;3;3;
-0.106105;0.186685;0.549043;2;3;
