11.4295;976844;-110;
-0.106105;0.186685;0.549043;
-0.103831;0.187646;0.549266;
-0.114651;0.181699;0.550353;
-0.11896;0.179243;0.54972;
-0.118028;0.17973;0.551666;
-0.0995086;0.190109;0.549762;
-0.111303;0.182851;0.549192;
-0.123165;0.176548;0.549949;
-0.127434;0.173949;0.550094;
-0.124974;0.176352;0.550279;
-0.13089;0.17222;0.549273;
-0.110334;0.185026;0.549164;
-0.0951529;0.192541;0.550101;
-0.0987617;0.190242;0.550829;
-0.114174;0.182104;0.548706;
-0.129763;0.172493;0.549145;
-0.121254;0.176868;0.550753;
-0.108075;0.184516;0.549421;
-0.0909802;0.195275;0.549769;
-0.118482;0.179404;0.550858;
-0.0940819;0.194655;0.549897;
-0.0962893;0.192754;0.549459;
-0.100947;0.189096;0.55036;
-0.0867166;0.197887;0.549787;
-0.102385;0.188904;0.548182;
-0.0911885;0.195175;0.54997;
-0.102493;0.188918;0.55045;
-0.111828;0.183274;0.551863;
-0.115852;0.181788;0.549297;
-0.108172;0.185941;0.548264;
-0.107857;0.185481;0.551506;
-0.122215;0.176264;0.549851;
-0.131004;0.171673;0.551357;
-0.0942773;0.194208;0.551378;
-0.118557;0.180147;0.549802;
-0.100073;0.191074;0.551122;
-0.115206;0.181205;0.549412;
-0.0827742;0.200959;0.549647;
-0.0796759;0.203054;0.549916;
-0.0988059;0.19051;0.548941;
-0.0927739;0.195372;0.549199;
-0.135248;0.169115;0.550697;
-0.10585;0.187969;0.550148;
-0.104747;0.188341;0.550473;
-0.121617;0.177115;0.550146;
-0.135445;0.16981;0.550468;
-0.11142;0.183591;0.551194;
-0.118064;0.179384;0.548189;
-0.108482;0.186374;0.549904;
-0.13718;0.168157;0.55022;
-0.107232;0.18554;0.55078;
-0.103681;0.18851;0.551766;
-0.0862119;0.199012;0.549638;
-0.096874;0.19228;0.549033;
-0.115178;0.182585;0.550828;
-0.103716;0.188657;0.549131;
-0.0922529;0.19401;0.549804;
-0.105078;0.185657;0.548093;
-0.0844543;0.198135;0.550557;
-0.116587;0.181363;0.550786;
-0.102483;0.189131;0.551445;
-0.129183;0.17108;0.549851;
-0.111798;0.181081;0.548569;
-0.10846;0.181982;0.550968;
-0.0870738;0.198236;0.550149;
-0.122604;0.176389;0.549388;
-0.126416;0.17154;0.549758;
-0.110876;0.181676;0.551489;
-0.124174;0.17311;0.551099;
-0.125394;0.173138;0.551133;
-0.12903;0.170561;0.550456;
-0.118133;0.180107;0.54919;
-0.0823978;0.199913;0.549848;
-0.116902;0.179628;0.548507;
-0.129147;0.170194;0.549273;
-0.104727;0.187248;0.549005;
-0.0995071;0.190307;0.551683;
-0.0977053;0.190493;0.549915;
-0.0896547;0.194689;0.550036;
-0.0923984;0.195274;0.550442;
-0.135637;0.16788;0.549531;
-0.105092;0.187804;0.551373;
-0.0939167;0.191839;0.549456;
-0.114848;0.181192;0.549258;
-0.0933994;0.193365;0.551553;
-0.102655;0.185942;0.548574;
-0.111556;0.181936;0.549252;
-0.0919125;0.194684;0.550761;
-0.0981392;0.190944;0.549348;
-0.114005;0.182251;0.549862;
-0.0838852;0.200512;0.550072;
-0.120061;0.1763;0.549735;
-0.0827362;0.199539;0.550889;
-0.117765;0.176232;0.550131;
-0.0888725;0.19633;0.549746;
-0.103168;0.18857;0.549406;
-0.12837;0.174265;0.549145;
-0.094096;0.193392;0.549998;
-0.127049;0.173935;0.5493;
-0.104478;0.185194;0.550297;
-0.102432;0.186362;0.550062;
-0.127982;0.172745;0.548441;
-0.137344;0.167958;0.55075;
-0.10686;0.185153;0.551065;
-0.114105;0.181765;0.549494;
-0.13744;0.166279;0.550409;
-0.135791;0.167883;0.54898;
-0.135003;0.168311;0.551154;
-0.126046;0.174691;0.549983;
-0.130738;0.169081;0.550595;
-0.109879;0.183502;0.549408;
-0.113901;0.181207;0.549193;
-0.11913;0.175984;0.549339;
-0.135161;0.166408;0.548787;
-0.100826;0.183923;0.550526;
-0.11149;0.182436;0.548867;
-0.105341;0.182649;0.550384;
-0.0956268;0.191405;0.548456;
-0.133751;0.16861;0.55013;
-0.112958;0.180956;0.54894;
-0.0891955;0.19609;0.551076;
-0.111814;0.183374;0.550432;
-0.119192;0.175387;0.549119;
-0.123849;0.172602;0.548986;
-0.0944007;0.190282;0.549882;
-0.098179;0.191172;0.54984;
-0.123286;0.174072;0.551104;
-0.12585;0.172362;0.549016;
-0.0802491;0.19953;0.548969;
-0.101081;0.187195;0.548312;
-0.131216;0.170608;0.550353;
-0.0937602;0.190679;0.550426;
-0.12987;0.16997;0.54964;
-0.0948879;0.190929;0.550084;
-0.0860421;0.195678;0.550497;
-0.113542;0.182352;0.550067;
-0.139051;0.164585;0.55037;
-0.121559;0.17399;0.549131;
-0.120247;0.174992;0.549385;
-0.122653;0.177055;0.550485;
-0.105414;0.186468;0.548463;
-0.104337;0.186338;0.54862;
-0.0991973;0.190303;0.54916;
-0.107656;0.182965;0.551896;
-0.0816923;0.199681;0.549741;
-0.100103;0.189102;0.551173;
-0.092665;0.19246;0.549315;
-0.0947961;0.18966;0.550603;
-0.108371;0.183549;0.54859;
-0.1354;0.16717;0.548947;
-0.105942;0.184882;0.549329;
-0.100429;0.187314;0.551838;
-0.121301;0.177447;0.550174;
-0.113075;0.177055;0.549892;
-0.0810601;0.198904;0.549171;
-0.098239;0.188997;0.549269;
-0.115973;0.179746;0.548568;
-0.097964;0.186064;0.550898;
-0.0918569;0.189627;0.550365;
-0.100591;0.189206;0.549531;
-0.12666;0.16977;0.549516;
-0.105916;0.184096;0.551861;
-0.0903354;0.195831;0.549164;
-0.113901;0.182556;0.550182;
-0.123104;0.171129;0.550793;
-0.0947364;0.192829;0.551184;
-0.105847;0.182532;0.550053;
-0.135126;0.163342;0.549319;
-0.0948715;0.18751;0.548283;
-0.112455;0.177727;0.551745;
-0.0999101;0.187545;0.550746;
-0.101758;0.186189;0.550297;
-0.132124;0.167972;0.551037;
-0.130917;0.165927;0.551253;
-0.100672;0.182889;0.548638;
-0.107822;0.183984;0.549769;
-0.0882754;0.191866;0.551418;
-0.124005;0.173843;0.550191;
-0.111368;0.180759;0.55119;
-0.119807;0.175439;0.550953;
-0.0844987;0.195206;0.549658;
-0.091916;0.191141;0.550679;
-0.10506;0.184093;0.550387;
-0.0814615;0.19857;0.550649;
-0.123958;0.169003;0.549405;
-0.101398;0.184922;0.5487;
-0.141205;0.161404;0.549767;
-0.107778;0.179714;0.548978;
-0.116588;0.17814;0.548513;
-0.133214;0.16556;0.55084;
-0.124766;0.167474;0.550141;
-0.0829361;0.195593;0.54914;
-0.0825198;0.196319;0.54971;
-0.119804;0.175311;0.54855;
-0.109143;0.181742;0.54857;
-0.118235;0.173046;0.550625;
-0.122365;0.170494;0.551236;
-0.0846356;0.197653;0.550658;
-0.107625;0.183711;0.550358;
-0.100183;0.187315;0.550686;
-0.0981803;0.184877;0.551147;
-0.10513;0.179954;0.550392;
-0.0867677;0.192826;0.550959;
-0.0804683;0.197263;0.550498;
-0.109039;0.177549;0.550101;
-0.0892863;0.190043;0.550447;
-0.105457;0.180111;0.550852;
-0.130966;0.169039;0.549544;
-0.101986;0.188799;0.549676;
-0.0923675;0.188657;0.55114;
-0.0995446;0.183305;0.550056;
-0.086162;0.19351;0.550051;
-0.115256;0.179369;0.550147;
-0.0881241;0.193173;0.550912;
-0.1013;0.185028;0.548739;
-0.105427;0.179492;0.550328;
-0.0982759;0.187848;0.549077;
-0.0951709;0.185152;0.549287;
-0.131119;0.167725;0.551063;
-0.0874946;0.191714;0.548753;
-0.105912;0.1793;0.550736;
-0.124067;0.169732;0.549352;
-0.100794;0.183125;0.549016;
-0.106928;0.176923;0.550173;
-0.133876;0.163456;0.551293;
-0.106921;0.179606;0.551692;
-0.12603;0.166048;0.549103;
-0.130354;0.16301;0.550656;
-0.133925;0.162977;0.549317;
-0.0912375;0.190544;0.548798;
-0.107065;0.177137;0.55141;
-0.0971297;0.183841;0.55073;
-0.105166;0.183749;0.549845;
-0.112272;0.172891;0.549589;
-0.108477;0.177738;0.551356;
-0.118017;0.169596;0.548767;
-0.115225;0.173389;0.551479;
-0.109871;0.178403;0.550775;
-0.0755221;0.197923;0.550812;
-0.12168;0.169706;0.549692;
-0.120485;0.169355;0.551039;
-0.102657;0.181568;0.549115;
-0.0898718;0.191177;0.549809;
-0.109307;0.176352;0.550485;
-0.0958343;0.188753;0.549135;
-0.116482;0.176398;0.5495;
-0.102877;0.180824;0.548271;
-0.0952034;0.18561;0.548237;
-0.13399;0.163345;0.549518;
-0.131505;0.163797;0.549236;
-0.128388;0.169046;0.550595;
-0.130118;0.167745;0.548975;
-0.0798363;0.196492;0.548773;
-0.129283;0.167588;0.550179;
-0.118572;0.173677;0.54935;
-0.100541;0.179137;0.549061;
-0.114523;0.1751;0.548513;
-0.128359;0.16893;0.548728;
-0.0910789;0.186981;0.550307;
-0.122102;0.169413;0.548297;
-0.139708;0.159281;0.549447;
-0.12121;0.17084;0.549449;
-0.0881289;0.193017;0.550829;
-0.101177;0.186137;0.548905;
-0.0800683;0.196653;0.550511;
-0.094036;0.185564;0.551249;
-0.121231;0.172403;0.551064;
-0.0866401;0.191788;0.548507;
-0.129732;0.16186;0.550074;
-0.123254;0.173544;0.550033;
-0.0880157;0.193807;0.550434;
-0.110822;0.179388;0.551623;
-0.117407;0.173732;0.549951;
-0.0932764;0.184157;0.550008;
-0.106289;0.179124;0.548165;
-0.13554;0.160226;0.550864;
-0.125873;0.165613;0.550017;
-0.107284;0.179581;0.551352;
-0.0759639;0.195871;0.550756;
-0.097276;0.182818;0.551644;
-0.114798;0.173588;0.550587;
-0.11767;0.176303;0.55115;
-0.102766;0.177103;0.55074;
-0.0894713;0.184951;0.549493;
-0.0874295;0.191186;0.549184;
-0.110287;0.174419;0.550032;
-0.102378;0.177328;0.550302;
-0.0971867;0.186171;0.549727;
-0.116735;0.169631;0.550506;
-0.0959654;0.181332;0.549478;
-0.13349;0.161723;0.551022;
-0.0884654;0.186176;0.548473;
-0.106996;0.178857;0.551051;
-0.0940553;0.180361;0.550469;
-0.107173;0.177869;0.550769;
-0.129641;0.161855;0.551144;
-0.100768;0.180346;0.55098;
-0.114838;0.168567;0.55103;
-0.11726;0.17236;0.548904;
-0.119019;0.167229;0.550213;
-0.121156;0.166639;0.550008;
-0.136663;0.160306;0.549908;
-0.113739;0.172262;0.548652;
-0.0823377;0.192311;0.549047;
-0.106738;0.176388;0.54817;
-0.115684;0.168797;0.550811;
-0.131837;0.16298;0.550951;
-0.0814416;0.193656;0.550536;
-0.132388;0.163839;0.550852;
-0.110914;0.173987;0.549104;
-0.113955;0.173034;0.549562;
-0.136476;0.156234;0.550514;
-0.0807361;0.190529;0.549755;
-0.0855137;0.18699;0.55098;
-0.105662;0.176579;0.54881;
-0.0783887;0.191907;0.551268;
-0.114273;0.171703;0.549969;
-0.122025;0.167971;0.549874;
-0.0918163;0.183667;0.551799;
-0.0983196;0.180966;0.550986;
-0.109759;0.172224;0.549731;
-0.0727166;0.193765;0.55023;
-0.100173;0.181134;0.550568;
-0.109085;0.175023;0.549262;
-0.137302;0.155675;0.550801;
-0.104499;0.174837;0.550589;
-0.118923;0.166807;0.551094;
-0.111246;0.171561;0.550452;
-0.0943593;0.181588;0.550376;
-0.0826634;0.188877;0.551561;
-0.0970006;0.1812;0.551276;
-0.0960683;0.181982;0.548922;
-0.113356;0.17107;0.551582;
-0.0790116;0.193138;0.549968;
-0.0917891;0.184043;0.548991;
-0.090779;0.184578;0.548327;
-0.108524;0.175017;0.549939;
-0.123678;0.163659;0.551489;
-0.0958837;0.183392;0.550347;
-0.106672;0.176888;0.548792;
-0.113361;0.188864;0.550215;
-0.10511;0.177152;0.550677;
-0.109269;0.183575;0.549078;
-0.115643;0.193312;0.550264;
-0.115229;0.190228;0.550151;
-0.106436;0.177283;0.550954;
-0.11804;0.196834;0.549844;
-0.105945;0.176346;0.549667;
-0.112888;0.190794;0.549117;
-0.105084;0.173503;0.549311;
-0.120887;0.175425;0.550688;
-0.12064;0.201106;0.549866;
-0.113183;0.187585;0.551262;
-0.113905;0.190142;0.551626;
-0.117357;0.195483;0.549501;
-0.123356;0.205286;0.550257;
-0.105606;0.178217;0.550793;
-0.0707884;0.199239;0.549884;
-0.106468;0.173453;0.550763;
-0.113429;0.168239;0.551063;
-0.125568;0.164159;0.548421;
-0.121582;0.201938;0.54951;
-0.103004;0.176466;0.549418;
-0.103819;0.17492;0.548742;
-0.105962;0.176768;0.549624;
-0.103595;0.180529;0.550678;
-0.116791;0.166265;0.550547;
-0.0837061;0.190738;0.549584;
-0.0862045;0.186008;0.550084;
-0.0726972;0.195218;0.551365;
-0.141755;0.153419;0.550522;
-0.0936241;0.181176;0.551559;
-0.118779;0.170961;0.550171;
-0.0683718;0.196604;0.550777;
-0.07816;0.191225;0.548872;
-0.0798925;0.190269;0.549572;
-0.0957796;0.180136;0.551534;
-0.138443;0.155761;0.549232;
-0.0929553;0.181423;0.550605;
-0.0933908;0.184657;0.550901;
-0.0818086;0.189683;0.550282;
-0.120553;0.167445;0.549739;
-0.0938324;0.181728;0.54895;
-0.108782;0.174053;0.548985;
-0.13608;0.157783;0.54922;
-0.105815;0.173641;0.550997;
-0.108942;0.176175;0.551143;
-0.133778;0.165193;0.550835;
-0.101409;0.184255;0.550084;
-0.124989;0.16453;0.551182;
-0.0669174;0.202396;0.549666;
-0.108312;0.180744;0.551672;
-0.105866;0.17814;0.548516;
-0.0892262;0.187854;0.548859;
-0.105978;0.181659;0.551319;
-0.0962624;0.186914;0.549215;
-0.121363;0.167646;0.551021;
-0.136079;0.15794;0.548908;
-0.126448;0.167989;0.550206;
-0.124306;0.163115;0.550564;
-0.0986709;0.18519;0.551265;
-0.0981381;0.18129;0.550379;
-0.108976;0.171324;0.549686;
-0.122415;0.169833;0.549333;
-0.0679191;0.19737;0.549209;
-0.0854959;0.193578;0.548661;
-0.0932008;0.182276;0.551424;
-0.105054;0.181305;0.550423;
-0.138364;0.160581;0.550193;
-0.122396;0.169508;0.549918;
-0.0998095;0.179552;0.550157;
-0.063751;0.204542;0.550992;
-0.128496;0.168839;0.550778;
-0.0975802;0.185617;0.548358;
-0.121546;0.16836;0.549714;
-0.0773554;0.198862;0.550738;
-0.12673;0.161797;0.549344;
-0.117474;0.173471;0.549877;
-0.137683;0.15877;0.549973;
-0.0747912;0.196561;0.548984;
-0.0807743;0.200654;0.549592;
-0.109099;0.174203;0.549038;
-0.131919;0.167327;0.54936;
-0.146741;0.15309;0.550348;
-0.118003;0.173223;0.548908;
-0.078621;0.192988;0.549593;
-0.0990264;0.188955;0.5494;
-0.132086;0.163309;0.549116;
-0.147647;0.15245;0.549678;
-0.132715;0.170414;0.550536;
-0.1228;0.176744;0.550752;
-0.0695659;0.20485;0.550774;
-0.135167;0.165138;0.550004;
-0.0956549;0.189931;0.550021;
-0.111651;0.179292;0.551576;
-0.0818761;0.199576;0.549912;
-0.0977515;0.184735;0.550652;
