x;y;z;yaw;roll;pitch;type;time;ms;delimiter;4.338e-06;83074;-110;
-0.124501;0.175032;0.561877;-3.14159;-3.14159;9.06727e-07;1;8.10858;191654;-110;
0.124932;0.24022;0.561877;-0.0149589;-3.05942;-0.047764;2;8.1086;191666;-110;
-0.127371;0.171772;0.569528;-3.14158;-3.14159;9.69874e-07;1;8.16514;248205;-110;
0.119956;0.236424;0.569528;-0.0160633;-3.06139;-0.0507639;2;8.16515;248216;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.005e-06;1;8.23952;322593;-110;
0.124122;0.238001;0.573666;-0.0134094;-3.07118;-0.0404912;2;8.23954;322605;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00496e-06;1;8.28701;370081;-110;
0.122438;0.237573;0.573666;-0.0133369;-3.08715;-0.0515873;2;8.28702;370092;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00495e-06;1;8.32284;405908;-110;
0.123333;0.237768;0.573666;-0.0107217;-3.09164;-0.0387604;2;8.32285;405917;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00495e-06;1;8.36075;443822;-110;
0.124182;0.238025;0.573666;0.000977516;3.10938;-0.00286519;2;8.36077;443838;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00496e-06;1;8.39777;480845;-110;
0.1231;0.237871;0.573666;-0.00762486;3.09088;-0.00869626;2;8.39779;480858;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00496e-06;1;8.43434;517414;-110;
0.122709;0.238127;0.573666;-0.00439847;3.0951;0.00719251;2;8.43436;517428;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00496e-06;1;8.47573;558797;-110;
0.121325;0.239043;0.573666;-0.00774074;3.12325;0.00959384;2;8.47574;558807;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00496e-06;1;8.51147;594543;-110;
0.118102;0.238765;0.573666;-0.00139868;3.12662;0.00418732;2;8.51149;594561;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00496e-06;1;8.54785;630925;-110;
0.117268;0.239628;0.573666;-0.00568092;-3.13408;-0.00109294;2;8.54787;630939;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00496e-06;1;8.58983;672898;-110;
0.113585;0.24073;0.573666;-0.00345325;-3.11929;-0.00959732;2;8.58984;672911;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00497e-06;1;8.6244;707473;-110;
0.110728;0.241227;0.573666;-0.0114321;-3.09837;-0.0401162;2;8.62441;707482;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00497e-06;1;8.65937;742444;-110;
0.107621;0.242084;0.573666;-0.0164506;-3.08199;-0.0429075;2;8.65939;742457;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00497e-06;1;8.69421;777281;-110;
0.102946;0.243638;0.573666;-0.0187336;-3.04999;-0.0479536;2;8.69422;777293;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00497e-06;1;8.7294;812465;-110;
0.100127;0.244406;0.573666;-0.0148202;-3.05636;-0.0500535;2;8.72941;812477;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00497e-06;1;8.77096;854028;-110;
0.0937738;0.245552;0.573666;-0.0203052;-3.04339;-0.0857596;2;8.77097;854044;-110;
-0.128826;0.169895;0.573666;-3.14158;-3.14159;1.00498e-06;1;8.80597;889038;-110;
0.0935612;0.247097;0.573666;-0.0254654;-3.03651;-0.0799704;2;8.80598;889051;-110;
-0.100693;0.187191;0.56538;-2.90344;-3.14159;3.06311e-07;1;9.50696;590031;-110;
