x;y;z;index;type;2.1857e-05;50457;-110;
-0.109811;0.181909;0.55;1;4;
-0.147985;0.27253;0.55;1;4;
-0.0693898;0.192452;0.55;1;4;
-0.0752853;0.169018;0.55;1;4;
9.5792;629639;-110;
-0.0756203;0.184889;0.55;0;1;
-0.0679618;0.168142;0.55;1;1;
-0.0603302;0.151018;0.55;2;1;
-0.0527368;0.133298;0.55;3;1;
-0.0451813;0.114787;0.55;4;1;
-0.0376463;0.0952964;0.55;5;1;
-0.0300972;0.0746461;0.55;6;1;
-0.0224892;0.0526898;0.55;7;1;
-0.0147821;0.0293657;0.55;8;1;
-0.00695544;0.00474856;0.55;9;1;
0.00098295;-0.0209275;0.55;10;1;
0.00899856;-0.0472903;0.55;11;1;
0.0170413;-0.0738888;0.55;12;1;
0;0;0;13;1;
-0.0756203;0.184889;0.55;0;2;
-0.0669818;0.17687;0.55;1;2;
-0.0594433;0.167321;0.55;2;2;
-0.0519049;0.155143;0.55;3;2;
-0.0443664;0.140335;0.55;4;2;
-0.0368279;0.122898;0.55;5;2;
-0.0292895;0.102832;0.55;6;2;
-0.021751;0.0801353;0.55;7;2;
-0.0142126;0.0548095;0.55;8;2;
-0.0055741;0.0257542;0.55;9;2;
0.00196437;-0.00483061;0.55;10;2;
0.00950283;-0.038045;0.55;11;2;
0.0170413;-0.0738888;0.55;12;2;
0;0;0;13;2;
-0.115083;0.174346;0.54996;0;3;
-0.110364;0.175906;0.549415;14;3;
-0.10908;0.17347;0.549931;13;3;
-0.105866;0.177289;0.549635;11;3;
-0.10274;0.181135;0.548977;8;3;
-0.100665;0.185655;0.549492;7;3;
-0.0967624;0.182631;0.550283;6;3;
-0.0926019;0.185348;0.550837;4;3;
-0.0881806;0.187643;0.550404;3;3;
-0.0837058;0.185449;0.55;0;0;0;0;0;3;
-0.0926019;0.185348;0.550837;4;4;
9.61688;667317;-110;
-0.067284;0.19851;0.55;0;1;
-0.050771;0.211284;0.55;1;1;
-0.034417;0.223941;0.55;2;1;
-0.0182889;0.236468;0.55;3;1;
-0.00238174;0.249004;0.55;4;1;
0.0134137;0.261921;0.55;5;1;
0.0293137;0.275837;0.55;6;1;
0.0455949;0.291487;0.55;7;1;
0.0625057;0.309488;0.55;8;1;
0.0801711;0.33008;0.55;9;1;
0.0985393;0.352993;0.55;10;1;
0.117393;0.377478;0.55;11;1;
0.136416;0.402512;0.55;12;1;
0;0;0;13;1;
-0.067284;0.19851;0.55;0;2;
-0.0484361;0.207011;0.55;1;2;
-0.031513;0.217084;0.55;2;2;
-0.0145899;0.228727;0.55;3;2;
0.00205694;0.241941;0.55;4;2;
0.0192562;0.256407;0.55;5;2;
0.0350793;0.271982;0.55;6;2;
0.0520024;0.289909;0.55;7;2;
0.0689255;0.309407;0.55;8;2;
0.0858485;0.330475;0.55;9;2;
0.102772;0.353115;0.55;10;2;
0.119695;0.377325;0.55;11;2;
0.136416;0.402512;0.55;12;2;
0;0;0;13;2;
-0.115083;0.174346;0.54996;0;3;
-0.110364;0.175906;0.549415;14;3;
-0.10908;0.17347;0.549931;13;3;
-0.105866;0.177289;0.549635;11;3;
-0.10274;0.181135;0.548977;8;3;
-0.100665;0.185655;0.549492;7;3;
-0.0967624;0.182631;0.550283;6;3;
-0.0926019;0.185348;0.550837;4;3;
-0.0881806;0.187643;0.550404;3;3;
-0.0837058;0.185449;0.55;0;0;0;0;0;3;
-0.0926019;0.185348;0.550837;4;4;
9.65594;706370;-110;
-0.0591175;0.201878;0.55;0;1;
-0.0422435;0.214506;0.55;1;1;
-0.0255455;0.226979;0.55;2;1;
-0.00909932;0.239261;0.55;3;1;
0.00709669;0.251466;0.55;4;1;
0.0231567;0.263949;0.55;5;1;
0.0393111;0.277308;0.55;6;1;
0.0558573;0.292267;0.55;7;1;
0.0730631;0.309441;0.55;8;1;
0.0910661;0.329082;0.55;9;1;
0.109814;0.350942;0.55;10;1;
0.129076;0.37431;0.55;11;1;
0.14852;0.398205;0.55;12;1;
0;0;0;13;1;
-0.0591175;0.201878;0.55;0;2;
-0.039922;0.210795;0.55;1;2;
-0.0225374;0.22115;0.55;2;2;
-0.00515276;0.232945;0.55;3;2;
0.0119793;0.246178;0.55;4;2;
0.0285165;0.259749;0.55;5;2;
0.0459011;0.275859;0.55;6;2;
0.0632857;0.293408;0.55;7;2;
0.0806703;0.312396;0.55;8;2;
0.0980549;0.332822;0.55;9;2;
0.11544;0.354687;0.55;10;2;
0.132824;0.377991;0.55;11;2;
0.14852;0.398205;0.55;12;2;
0;0;0;13;2;
-0.115083;0.174346;0.54996;0;3;
-0.110364;0.175906;0.549415;14;3;
-0.10908;0.17347;0.549931;13;3;
-0.105866;0.177289;0.549635;11;3;
-0.10274;0.181135;0.548977;8;3;
-0.100665;0.185655;0.549492;7;3;
-0.0967624;0.182631;0.550283;6;3;
-0.0926019;0.185348;0.550837;4;3;
-0.0881806;0.187643;0.550404;3;3;
-0.0837058;0.185449;0.55;0;0;0;0;0;3;
-0.0926019;0.185348;0.550837;4;4;
9.70242;752858;-110;
-0.0509805;0.204272;0.55;0;1;
-0.0286968;0.211766;0.55;1;1;
-0.0066611;0.218962;0.55;2;1;
0.0150233;0.225735;0.55;3;1;
0.0363679;0.232107;0.55;4;1;
0.057552;0.238305;0.55;5;1;
0.078928;0.244778;0.55;6;1;
0.100945;0.252094;0.55;7;1;
0.124004;0.26076;0.55;8;1;
0.148307;0.271025;0.55;9;1;
0.173765;0.282773;0.55;10;1;
0.200019;0.295542;0.55;11;1;
0.226552;0.308669;0.55;12;1;
0;0;0;13;1;
-0.0509805;0.204272;0.55;0;2;
-0.0261938;0.213063;0.55;1;2;
-0.00311689;0.221854;0.55;2;2;
0.01996;0.230646;0.55;3;2;
0.043037;0.239422;0.55;4;2;
0.0661139;0.247474;0.55;5;2;
0.0880908;0.25592;0.55;6;2;
0.111168;0.264712;0.55;7;2;
0.134245;0.273503;0.55;8;2;
0.157322;0.282295;0.55;9;2;
0.180398;0.291086;0.55;10;2;
0.203475;0.299877;0.55;11;2;
0.226552;0.308669;0.55;12;2;
0;0;0;13;2;
-0.115083;0.174346;0.54996;0;3;
-0.110364;0.175906;0.549415;14;3;
-0.10908;0.17347;0.549931;13;3;
-0.105866;0.177289;0.549635;11;3;
-0.10274;0.181135;0.548977;8;3;
-0.100665;0.185655;0.549492;7;3;
-0.0967624;0.182631;0.550283;6;3;
-0.0926019;0.185348;0.550837;4;3;
-0.0881806;0.187643;0.550404;3;3;
-0.0837058;0.185449;0.55;0;0;0;0;0;3;
-0.0926019;0.185348;0.550837;4;4;
9.74748;797913;-110;
-0.0428021;0.207302;0.55;0;1;
-0.0205759;0.214748;0.55;1;1;
0.0013969;0.221893;0.55;2;1;
0.023011;0.228615;0.55;3;1;
0.0442789;0.234932;0.55;4;1;
0.0653863;0.241076;0.55;5;1;
0.0866964;0.247499;0.55;6;1;
0.108673;0.254773;0.55;7;1;
0.131729;0.263409;0.55;8;1;
0.156072;0.273659;0.55;9;1;
0.181609;0.285404;0.55;10;1;
0.207969;0.298179;0.55;11;1;
0.234618;0.311315;0.55;12;1;
0;0;0;13;1;
-0.0428021;0.207302;0.55;0;2;
-0.0181277;0.216062;0.55;1;2;
0.00494923;0.224821;0.55;2;2;
0.0280262;0.23358;0.55;3;2;
0.0511031;0.242033;0.55;4;2;
0.07308;0.249999;0.55;5;2;
0.0961569;0.258759;0.55;6;2;
0.119234;0.267518;0.55;7;2;
0.142311;0.276278;0.55;8;2;
0.165388;0.285037;0.55;9;2;
0.188465;0.293796;0.55;10;2;
0.211542;0.302556;0.55;11;2;
0.234618;0.311315;0.55;12;2;
0;0;0;13;2;
-0.115083;0.174346;0.54996;0;3;
-0.110364;0.175906;0.549415;14;3;
-0.10908;0.17347;0.549931;13;3;
-0.105866;0.177289;0.549635;11;3;
-0.10274;0.181135;0.548977;8;3;
-0.100665;0.185655;0.549492;7;3;
-0.0967624;0.182631;0.550283;6;3;
-0.0926019;0.185348;0.550837;4;3;
-0.0881806;0.187643;0.550404;3;3;
-0.0837058;0.185449;0.55;0;0;0;0;0;3;
-0.0926019;0.185348;0.550837;4;4;
9.78254;832975;-110;
-0.0347067;0.210156;0.55;0;1;
-0.0125256;0.217449;0.55;1;1;
0.00939536;0.224442;0.55;2;1;
0.0309481;0.231009;0.55;3;1;
0.0521459;0.237172;0.55;4;1;
0.0731801;0.243162;0.55;5;1;
0.0944253;0.249432;0.55;6;1;
0.116359;0.256556;0.55;7;1;
0.139408;0.265046;0.55;8;1;
0.163784;0.275155;0.55;9;1;
0.189392;0.286764;0.55;10;1;
0.21585;0.299406;0.55;11;1;
0.242606;0.312411;0.55;12;1;
0;0;0;13;1;
-0.0347067;0.210156;0.55;0;2;
-0.0101398;0.218769;0.55;1;2;
0.0129371;0.227382;0.55;2;2;
0.036014;0.235995;0.55;3;2;
0.0590909;0.2441;0.55;4;2;
0.0810679;0.25212;0.55;5;2;
0.104145;0.260733;0.55;6;2;
0.127222;0.269346;0.55;7;2;
0.150299;0.277959;0.55;8;2;
0.173376;0.286572;0.55;9;2;
0.196452;0.295185;0.55;10;2;
0.219529;0.303798;0.55;11;2;
0.242606;0.312411;0.55;12;2;
0;0;0;13;2;
-0.115083;0.174346;0.54996;0;3;
-0.110364;0.175906;0.549415;14;3;
-0.10908;0.17347;0.549931;13;3;
-0.105866;0.177289;0.549635;11;3;
-0.10274;0.181135;0.548977;8;3;
-0.100665;0.185655;0.549492;7;3;
-0.0967624;0.182631;0.550283;6;3;
-0.0926019;0.185348;0.550837;4;3;
-0.0881806;0.187643;0.550404;3;3;
-0.0837058;0.185449;0.55;0;0;0;0;0;3;
-0.0926019;0.185348;0.550837;4;4;
9.83893;889369;-110;
-0.0267204;0.213;0.55;0;1;
-0.0044369;0.220229;0.55;1;1;
0.0175779;0.227155;0.55;2;1;
0.0392123;0.233654;0.55;3;1;
0.0604805;0.239746;0.55;4;1;
0.081581;0.245664;0.55;5;1;
0.102902;0.251865;0.55;6;1;
0.124939;0.258926;0.55;7;1;
0.148134;0.267363;0.55;8;1;
0.172708;0.27743;0.55;9;1;
0.19856;0.289007;0.55;10;1;
0.225293;0.301624;0.55;11;1;
0.252336;0.314606;0.55;12;1;
0;0;0;13;1;
-0.0267204;0.213;0.55;0;2;
-0.00210214;0.221559;0.55;1;2;
0.0211286;0.230118;0.55;2;2;
0.0443594;0.238677;0.55;3;2;
