x;y;z;angle;time;ms;delimiter;1572870244;111;-110;
0.134973;0.224611;0.554766;0.000471167;1572870251;208;-110;
0.137864;0.229869;0.561355;0.00189354;1572870251;650;-110;
0.132724;0.228442;0.563578;0.00188304;1572870251;875;-110;
0.127282;0.225951;0.565017;0.005017;1572870252;80;-110;
0.116804;0.221749;0.565898;0.00289451;1572870252;286;-110;
0.108704;0.21848;0.566315;0.00602939;1572870252;495;-110;
0.102778;0.215706;0.566538;0.0123321;1572870252;692;-110;
0.0990372;0.213261;0.566622;0.0102777;1572870252;821;-110;
0.0952888;0.211465;0.566642;-0.0169989;1572870252;915;-110;
0.0943154;0.215293;0.566646;-0.0226683;1572870252;979;-110;
0.0943339;0.218574;0.566646;0.00648309;1572870253;40;-110;
0.0941802;0.219008;0.566646;0.000707969;1572870253;84;-110;
0.0944803;0.219048;0.566646;0.00191093;1572870253;120;-110;
0.0941921;0.219216;0.566646;-0.00213488;1572870253;164;-110;
0.0938812;0.219441;0.566646;-0.00147866;1572870253;210;-110;
0.0936734;0.219505;0.566646;0.00317134;1572870253;257;-110;
0.0935099;0.219463;0.566646;0.00282244;1572870253;298;-110;
0.092697;0.219616;0.566646;0.00353433;1572870253;349;-110;
0.0922654;0.219366;0.566646;-1.04234e-05;1572870253;425;-110;
0.091437;0.219226;0.566646;0.00389978;1572870253;475;-110;
0.0909075;0.219031;0.566646;0.00471798;1572870253;515;-110;
0.0897713;0.218609;0.566646;-0.00046692;1572870253;558;-110;
0.0889023;0.218457;0.566646;0.0029095;1572870253;598;-110;
0.0882368;0.218226;0.566646;-0.000190064;1572870253;644;-110;
0.0864778;0.217704;0.566646;0.00218916;1572870253;693;-110;
0.0854941;0.217375;0.566646;0.0024686;1572870253;734;-110;
0.0835787;0.216935;0.566646;0.000744507;1572870253;783;-110;
0.0827598;0.216572;0.566646;0.00164572;1572870253;826;-110;
0.0818196;0.216267;0.566646;-0.000167981;1572870253;870;-110;
0.0806057;0.216036;0.566646;0.00131138;1572870253;911;-110;
0.078381;0.215394;0.566646;0.00307216;1572870253;952;-110;
0.0771002;0.215182;0.566646;0.00327484;1572870254;5;-110;
0.0756406;0.214841;0.566646;0.00272759;1572870254;60;-110;
0.074844;0.21465;0.566646;0.00257762;1572870254;119;-110;
0.0739209;0.214517;0.566646;0.00580933;1572870254;170;-110;
0.0721388;0.214295;0.566646;0.0034752;1572870254;218;-110;
0.0529069;0.236097;0.58318;0.00129151;1572870254;427;-110;
0.0238784;0.260509;0.592585;-0.00964375;1572870254;656;-110;
0.0038764;0.262216;0.580245;-0.0079605;1572870254;857;-110;
-0.0113232;0.249586;0.55904;-0.00767177;1572870255;95;-110;
-0.0495996;0.231466;0.516451;0.0124526;1572870255;531;-110;
-0.0644568;0.21976;0.512676;0.042701;1572870255;701;-110;
-0.0653467;0.196572;0.508727;0.0800768;1572870255;894;-110;
-0.0643326;0.194706;0.503477;0.125628;1572870256;22;-110;
-0.0596309;0.143775;0.504172;0.0311036;1572870256;155;-110;
-0.0533294;0.128944;0.507421;-0.0377096;1572870256;434;-110;
-0.0582291;0.135979;0.508785;-0.0233207;1572870256;562;-110;
-0.0581027;0.133266;0.511301;-0.0604708;1572870256;657;-110;
-0.101507;0.156577;0.512199;-0.0377611;1572870257;156;-110;
-0.105919;0.157003;0.512199;-0.0404261;1572870257;227;-110;
-0.105919;0.157003;0.512199;-0.0404261;1572870257;235;-110;
-0.104973;0.157893;0.512209;-0.0406842;1572870257;285;-110;
-0.103764;0.157956;0.512197;-0.0453385;1572870257;365;-110;
-0.100241;0.157188;0.512045;-0.0530082;1572870257;466;-110;
-0.108916;0.161612;0.512062;-0.0539735;1572870257;531;-110;
-0.106467;0.159642;0.512056;-0.0530213;1572870257;559;-110;
-0.109126;0.159479;0.512045;-0.0520551;1572870257;626;-110;
-0.107476;0.162638;0.512134;-0.0597896;1572870257;670;-110;
-0.110726;0.162901;0.512157;-0.0550316;1572870257;753;-110;
-0.110957;0.163967;0.512212;-0.0627097;1572870257;804;-110;
-0.112061;0.164536;0.512224;-0.0617243;1572870257;845;-110;
-0.111166;0.166166;0.512225;-0.059253;1572870257;882;-110;
-0.114594;0.167021;0.512224;-0.0603775;1572870257;933;-110;
-0.111655;0.169462;0.511963;-0.0567254;1572870257;965;-110;
-0.110725;0.170605;0.511779;-0.0775102;1572870258;14;-110;
-0.116215;0.170479;0.512103;-0.0636837;1572870258;64;-110;
-0.117518;0.170399;0.512224;-0.0697499;1572870258;108;-110;
-0.117414;0.171697;0.512224;-0.0716218;1572870258;156;-110;
-0.115249;0.173318;0.512368;-0.0780924;1572870258;202;-110;
-0.117953;0.174916;0.512429;-0.0828544;1572870258;288;-110;
-0.118907;0.176613;0.512344;-0.0760433;1572870258;335;-110;
-0.124441;0.177542;0.512267;-0.0847106;1572870258;379;-110;
-0.126312;0.177362;0.512222;-0.0805876;1572870258;443;-110;
-0.124114;0.178744;0.513546;-0.0817699;1572870258;487;-110;
-0.131698;0.177506;0.513849;-0.083705;1572870258;583;-110;
-0.131099;0.181465;0.512507;-0.0796976;1572870258;632;-110;
-0.134422;0.179991;0.511973;-0.0820877;1572870258;666;-110;
-0.142989;0.178602;0.512222;-0.0878641;1572870258;810;-110;
-0.146233;0.178246;0.512222;-0.0909194;1572870258;867;-110;
-0.145154;0.18026;0.512223;-0.0897698;1572870258;909;-110;
-0.150097;0.180332;0.512224;-0.0982052;1572870258;955;-110;
-0.151947;0.180129;0.512223;-0.0917761;1572870258;998;-110;
-0.153624;0.180046;0.512223;-0.0927289;1572870259;49;-110;
-0.154908;0.180835;0.512223;-0.1034;1572870259;95;-110;
-0.158336;0.182168;0.512224;-0.0959878;1572870259;153;-110;
-0.159709;0.181581;0.512224;-0.100603;1572870259;199;-110;
-0.161822;0.181746;0.512224;-0.0997501;1572870259;267;-110;
-0.163615;0.183248;0.512225;-0.0996955;1572870259;324;-110;
-0.164536;0.182673;0.512224;-0.0990809;1572870259;368;-110;
