x;y;z;yaw;roll;pitch;time;ms;delimiter;1572919922;512;-110;
0.0180682;0.245204;0.554766;-1.6708;-3.14159;-3.19552e-07;1572919929;543;-110;
0.0180682;0.245204;0.554766;-1.67079;-3.14159;-3.19636e-07;1572919929;583;-110;
0.0180682;0.245204;0.554766;-1.6708;-3.14159;-3.19676e-07;1572919929;618;-110;
0.0180686;0.245204;0.554766;-1.6708;3.14159;-3.19758e-07;1572919929;652;-110;
0.0180682;0.245204;0.554766;-1.67079;-3.14159;-3.19823e-07;1572919929;689;-110;
0.0180686;0.245204;0.554766;-1.6708;3.14159;-3.20115e-07;1572919929;869;-110;
0.050131;0.224306;0.539378;-1.80944;3.09843;0.0374396;1572919930;101;-110;
0.0428766;0.227414;0.545634;-1.78049;3.11968;0.0498587;1572919930;313;-110;
0.0304345;0.234415;0.554506;-1.7222;3.11719;0.0441336;1572919930;538;-110;
0.0226282;0.238525;0.560121;-1.6857;3.10981;0.0348438;1572919930;752;-110;
0.018514;0.240636;0.56297;-1.66728;3.1082;0.0265269;1572919930;992;-110;
0.014842;0.24256;0.565339;-1.65208;3.1118;0.014844;1572919931;229;-110;
0.0130056;0.243543;0.566289;-1.6506;3.12087;0.00581427;1572919931;472;-110;
0.0120694;0.243962;0.566594;-1.69198;3.13089;0.000897044;1572919931;673;-110;
0.0116634;0.244073;0.566646;-1.72581;3.13766;-0.000145775;1572919931;798;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09172e-06;1572919931;878;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09187e-06;1572919931;928;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09203e-06;1572919931;964;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09218e-06;1572919931;998;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09233e-06;1572919932;43;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.0925e-06;1572919932;80;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09265e-06;1572919932;126;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09296e-06;1572919932;199;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09311e-06;1572919932;240;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09326e-06;1572919932;280;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09341e-06;1572919932;330;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09356e-06;1572919932;372;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09371e-06;1572919932;411;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09388e-06;1572919932;464;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09403e-06;1572919932;495;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09448e-06;1572919932;619;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09463e-06;1572919932;671;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09478e-06;1572919932;711;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09493e-06;1572919932;749;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09508e-06;1572919932;787;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09524e-06;1572919932;830;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09539e-06;1572919932;879;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09554e-06;1572919932;923;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09569e-06;1572919932;963;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09583e-06;1572919933;11;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09598e-06;1572919933;60;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09613e-06;1572919933;100;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09628e-06;1572919933;150;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09642e-06;1572919933;197;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09659e-06;1572919933;240;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09673e-06;1572919933;286;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09688e-06;1572919933;325;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09702e-06;1572919933;357;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09717e-06;1572919933;409;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09732e-06;1572919933;455;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09746e-06;1572919933;488;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09761e-06;1572919933;529;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09775e-06;1572919933;578;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09791e-06;1572919933;630;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09806e-06;1572919933;667;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09808e-06;1572919933;719;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09823e-06;1572919933;754;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09837e-06;1572919933;785;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09852e-06;1572919933;825;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09866e-06;1572919933;866;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09881e-06;1572919933;910;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09895e-06;1572919933;949;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09911e-06;1572919933;989;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09925e-06;1572919934;33;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09939e-06;1572919934;80;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09954e-06;1572919934;119;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09968e-06;1572919934;159;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09982e-06;1572919934;196;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.09996e-06;1572919934;232;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10011e-06;1572919934;270;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10029e-06;1572919934;314;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10044e-06;1572919934;353;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10056e-06;1572919934;406;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10068e-06;1572919934;452;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.1008e-06;1572919934;494;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10092e-06;1572919934;534;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10104e-06;1572919934;576;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10116e-06;1572919934;612;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10128e-06;1572919934;657;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.1014e-06;1572919934;700;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10153e-06;1572919934;740;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10165e-06;1572919934;787;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10177e-06;1572919934;822;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10189e-06;1572919934;864;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10201e-06;1572919934;904;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10213e-06;1572919934;943;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10225e-06;1572919934;981;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10236e-06;1572919935;18;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10248e-06;1572919935;55;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10261e-06;1572919935;97;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10273e-06;1572919935;132;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10285e-06;1572919935;174;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10296e-06;1572919935;219;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10308e-06;1572919935;252;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.1032e-06;1572919935;297;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10331e-06;1572919935;334;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10355e-06;1572919935;378;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10367e-06;1572919935;454;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10379e-06;1572919935;507;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.1039e-06;1572919935;553;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10402e-06;1572919935;589;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10414e-06;1572919935;639;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10437e-06;1572919935;714;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.1046e-06;1572919935;787;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10472e-06;1572919935;836;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10495e-06;1572919935;876;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10507e-06;1572919935;918;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10518e-06;1572919935;987;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10529e-06;1572919936;32;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10541e-06;1572919936;74;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10552e-06;1572919936;120;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10563e-06;1572919936;158;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10576e-06;1572919936;202;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10587e-06;1572919936;243;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10598e-06;1572919936;280;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.1061e-06;1572919936;322;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10621e-06;1572919936;361;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10632e-06;1572919936;403;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10643e-06;1572919936;448;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10655e-06;1572919936;487;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10666e-06;1572919936;524;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10678e-06;1572919936;570;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10689e-06;1572919936;612;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.107e-06;1572919936;649;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10712e-06;1572919936;686;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10723e-06;1572919936;727;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10734e-06;1572919936;761;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10745e-06;1572919936;804;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10756e-06;1572919936;846;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10767e-06;1572919936;901;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10779e-06;1572919936;945;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.1079e-06;1572919936;984;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10801e-06;1572919937;24;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.10812e-06;1572919937;60;-110;
0.0114676;0.244097;0.566646;-1.67071;-3.14159;-1.04821e-06;1572919937;98;-110;
0.0114659;0.244097;0.566646;-1.6707;-3.14159;-7.54696e-07;1572919937;142;-110;
0.0114549;0.244097;0.566646;-1.67066;3.14159;-8.06077e-07;1572919937;183;-110;
0.011438;0.244098;0.566646;-1.67059;3.14159;-8.60272e-07;1572919937;225;-110;
0.0114238;0.244099;0.566646;-1.67053;3.14159;-8.52488e-07;1572919937;265;-110;
0.0114093;0.244099;0.566646;-1.67047;3.14159;-8.37541e-07;1572919937;313;-110;
0.0113976;0.2441;0.566646;-1.67042;3.14159;-8.23817e-07;1572919937;350;-110;
0.0113873;0.2441;0.566646;-1.67038;3.14159;-8.11119e-07;1572919937;390;-110;
0.0113782;0.244101;0.566646;-1.67034;3.14159;-7.99155e-07;1572919937;450;-110;
0.0113701;0.244101;0.566646;-1.67031;3.14159;-7.88842e-07;1572919937;485;-110;
0.011363;0.244101;0.566646;-1.67028;3.14159;-7.79505e-07;1572919937;530;-110;
0.0113568;0.244102;0.566646;-1.67025;3.14159;-7.71163e-07;1572919937;567;-110;
0.0113513;0.244102;0.566646;-1.67023;3.14159;-7.63846e-07;1572919937;626;-110;
0.0113464;0.244102;0.566646;-1.67021;3.14159;-7.57025e-07;1572919937;669;-110;
0.0113415;0.244102;0.566646;-1.67019;3.14159;-7.47478e-07;1572919937;714;-110;
0.0113372;0.244103;0.566646;-1.67017;3.14159;-7.34748e-07;1572919937;746;-110;
0.0113332;0.244103;0.566646;-1.67016;3.14159;-7.06677e-07;1572919937;784;-110;
0.0113293;0.244103;0.566646;-1.67014;3.14159;-7.09551e-07;1572919937;831;-110;
0.0113264;0.244103;0.566646;-1.67013;3.14159;-7.13006e-07;1572919937;872;-110;
0.0113242;0.244103;0.566646;-1.67012;3.14159;-7.11738e-07;1572919937;912;-110;
0.0113222;0.244103;0.566646;-1.67011;3.14159;-7.12343e-07;1572919937;953;-110;
0.0113207;0.244103;0.566646;-1.67011;3.14159;-7.13795e-07;1572919937;997;-110;
0.0113197;0.244103;0.566646;-1.6701;3.14159;-7.18028e-07;1572919938;32;-110;
0.0113188;0.244103;0.566646;-1.6701;3.14159;-7.26409e-07;1572919938;75;-110;
0.0113183;0.244103;0.566646;-1.6701;3.14159;-7.32882e-07;1572919938;117;-110;
0.011318;0.244103;0.566646;-1.6701;3.14159;-7.36153e-07;1572919938;159;-110;
0.0113179;0.244103;0.566646;-1.6701;3.14159;-7.36926e-07;1572919938;208;-110;
0.0113179;0.244103;0.566646;-1.6701;3.14159;-7.36836e-07;1572919938;250;-110;
0.0113182;0.244103;0.566646;-1.6701;3.14159;-7.35006e-07;1572919938;300;-110;
0.0113185;0.244103;0.566646;-1.6701;3.14159;-7.33195e-07;1572919938;370;-110;
0.0113187;0.244103;0.566646;-1.6701;3.14159;-7.3065e-07;1572919938;419;-110;
0.0113191;0.244103;0.566646;-1.6701;3.14159;-7.27601e-07;1572919938;465;-110;
0.0113195;0.244103;0.566646;-1.6701;3.14159;-7.25442e-07;1572919938;503;-110;
0.0113199;0.244103;0.566646;-1.6701;3.14159;-7.24308e-07;1572919938;543;-110;
0.0113203;0.244103;0.566646;-1.67011;3.14159;-7.23284e-07;1572919938;577;-110;
0.0113207;0.244103;0.566646;-1.67011;3.14159;-7.22957e-07;1572919938;620;-110;
0.0113211;0.244103;0.566646;-1.67011;3.14159;-7.23108e-07;1572919938;666;-110;
0.0113214;0.244103;0.566646;-1.67011;3.14159;-7.23575e-07;1572919938;705;-110;
0.0113217;0.244103;0.566646;-1.67011;3.14159;-7.24246e-07;1572919938;748;-110;
0.0113219;0.244103;0.566646;-1.67011;3.14159;-7.25054e-07;1572919938;782;-110;
0.0113221;0.244103;0.566646;-1.67011;3.14159;-7.26036e-07;1572919938;824;-110;
0.0113222;0.244103;0.566646;-1.67011;3.14159;-7.26986e-07;1572919938;872;-110;
0.0113223;0.244103;0.566646;-1.67011;3.14159;-7.2796e-07;1572919938;906;-110;
0.0113222;0.244103;0.566646;-1.67011;3.14159;-7.28928e-07;1572919938;953;-110;
0.0113222;0.244103;0.566646;-1.67011;3.14159;-7.2988e-07;1572919938;996;-110;
0.011322;0.244103;0.566646;-1.67011;3.14159;-7.30825e-07;1572919939;47;-110;
0.0113216;0.244103;0.566646;-1.67011;3.14159;-7.32643e-07;1572919939;97;-110;
0.0113213;0.244103;0.566646;-1.67011;3.14159;-7.33577e-07;1572919939;173;-110;
0.011321;0.244103;0.566646;-1.67011;3.14159;-7.34674e-07;1572919939;217;-110;
0.0113207;0.244103;0.566646;-1.67011;3.14159;-7.35824e-07;1572919939;255;-110;
0.0113203;0.244103;0.566646;-1.67011;3.14159;-7.37184e-07;1572919939;293;-110;
0.01132;0.244103;0.566646;-1.6701;3.14159;-7.38852e-07;1572919939;338;-110;
0.0113197;0.244103;0.566646;-1.6701;3.14159;-7.40894e-07;1572919939;390;-110;
0.0113193;0.244103;0.566646;-1.6701;3.14159;-7.43309e-07;1572919939;429;-110;
0.011319;0.244103;0.566646;-1.6701;3.14159;-7.45951e-07;1572919939;473;-110;
0.0113188;0.244103;0.566646;-1.6701;3.14159;-7.48451e-07;1572919939;514;-110;
0.0113186;0.244103;0.566646;-1.6701;3.14159;-7.50416e-07;1572919939;554;-110;
0.0113185;0.244103;0.566646;-1.6701;3.14159;-7.51636e-07;1572919939;596;-110;
0.0113184;0.244103;0.566646;-1.6701;3.14159;-7.51853e-07;1572919939;637;-110;
0.0113184;0.244103;0.566646;-1.6701;3.14159;-7.51397e-07;1572919939;689;-110;
0.0113185;0.244103;0.566646;-1.6701;3.14159;-7.50184e-07;1572919939;731;-110;
0.0113186;0.244103;0.566646;-1.6701;3.14159;-7.48785e-07;1572919939;763;-110;
0.0113187;0.244103;0.566646;-1.6701;3.14159;-7.46606e-07;1572919939;798;-110;
0.0113189;0.244103;0.566646;-1.6701;3.14159;-7.43815e-07;1572919939;841;-110;
0.0113252;0.244103;0.566646;-1.67012;3.14159;-7.66552e-07;1572919939;882;-110;
0.0113679;0.244101;0.566646;-1.6703;3.14159;-8.7246e-07;1572919939;922;-110;
0.0114674;0.244097;0.566646;-1.67071;-3.14159;-1.02343e-06;1572919940;36;-110;
0.0114682;0.244097;0.566646;-1.67071;-3.14159;-1.17323e-06;1572919940;98;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.12986e-06;1572919940;169;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.1377e-06;1572919940;207;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13147e-06;1572919940;241;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13412e-06;1572919940;349;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13409e-06;1572919940;384;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13362e-06;1572919940;421;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13409e-06;1572919940;458;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13417e-06;1572919940;491;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13415e-06;1572919940;526;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13416e-06;1572919940;562;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13428e-06;1572919940;599;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13441e-06;1572919940;637;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13441e-06;1572919940;673;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13447e-06;1572919940;708;-110;
0.011468;0.244097;0.566646;-1.67071;-3.14159;-1.13457e-06;1572919940;745;-110;
