x;y;z;index;type;7.947e-06;758498;-110;
-0.359927;0.115407;0.55;1;4;
-0.623267;0.0538868;0.55;1;4;
-0.420157;0.0168223;0.55;1;4;
-0.211872;-0.0654941;0.55;1;4;
-0.418382;-0.0650579;0.55;1;4;
-0.392632;-0.100311;0.55;1;4;
-0.402945;-0.114201;0.55;1;4;
-0.40152;-0.119101;0.55;1;4;
-0.400606;-0.122149;0.55;1;4;
-0.410218;-0.104878;0.55;1;4;
-0.40993;-0.105999;0.55;1;4;
-0.395127;-0.119411;0.55;1;4;
-0.389141;-0.0121369;0.55;1;4;
-0.370551;-0.0797753;0.55;1;4;
-0.352066;-0.0833736;0.55;1;4;
-0.338281;-0.086871;0.55;1;4;
-0.328499;-0.0843035;0.55;1;4;
-0.318679;-0.0817297;0.55;1;4;
-0.308842;-0.0791537;0.55;1;4;
-0.298998;-0.0765589;0.55;1;4;
-0.289159;-0.0739934;0.55;1;4;
-0.279298;-0.0714081;0.55;1;4;
-0.269432;-0.0688253;0.55;1;4;
-0.259558;-0.06624;0.55;1;4;
-0.249621;-0.0636651;0.55;1;4;
-0.239797;-0.0611814;0.55;1;4;
-0.22979;-0.0587702;0.55;1;4;
-0.220239;-0.0566038;0.55;1;4;
-0.21086;-0.0546268;0.55;1;4;
-0.20126;-0.0528181;0.55;1;4;
-0.1917;-0.0510539;0.55;1;4;
-0.182215;-0.0492148;0.55;1;4;
-0.173008;-0.0471637;0.55;1;4;
-0.164182;-0.0449768;0.55;1;4;
-0.155285;-0.0426186;0.55;1;4;
-0.146513;-0.0402341;0.55;1;4;
-0.139028;-0.0366642;0.55;1;4;
-0.131744;-0.0339189;0.55;1;4;
-0.126478;-0.0310608;0.55;1;4;
-0.121824;-0.0473572;0.55;1;4;
10.9008;659292;-110;
-0.136548;-0.0413464;0.55;0;1;
-0.121912;-0.053839;0.55;1;1;
-0.107339;-0.0665753;0.55;2;1;
-0.092859;-0.0797219;0.55;3;1;
-0.0784749;-0.0935005;0.55;4;1;
-0.0641516;-0.108241;0.55;5;1;
-0.0498151;-0.124384;0.55;6;1;
-0.0353679;-0.142405;0.55;7;1;
-0.0207211;-0.162649;0.55;8;1;
-0.0058271;-0.185178;0.55;9;1;
0.0093003;-0.209672;0.55;10;1;
0.0245898;-0.235474;0.55;11;1;
0.0399363;-0.26173;0.55;12;1;
0;0;0;13;1;
-0.136548;-0.0413464;0.55;0;2;
-0.120833;-0.0440259;0.55;1;2;
-0.106218;-0.0495741;0.55;2;2;
-0.0916021;-0.0579908;0.55;3;2;
-0.0769867;-0.0692762;0.55;4;2;
